user_id,age,gender,relationship_to_receiver,occasion,budget,interests,receiver_personality,receiver_age_group,gift_type,gift_name,product_price,rating,is_top_selling,small_business,relationship_closeness,giver_preference_style,gift_meaningfulness
3272,22,Female,Family,Graduation,1096,Tech,Creative,Teen,Book,Fiction Novel,1218,3,Yes,No,close,practical,High
3273,40,Female,Friend,Graduation,1925,Travel,Emotional,Adult,Book,Motivational Book,1796,3,No,Yes,neutral,practical,Low
3274,34,Male,Teacher,Birthday,3647,Fashion,Practical,Adult,Accessory,Cap,3529,4,No,Yes,distant,fun,Low
3275,58,Male,Colleague,Festival,678,Gaming,Creative,Adult,Accessory,Cap,839,4,No,No,neutral,fun,Low
3276,56,Female,Family,Farewell,2022,Gaming,Emotional,Senior,Toy,Puzzle Game,2235,2,Yes,No,close,fun,High
3277,20,Female,Teacher,Anniversary,2688,Music,Practical,Senior,Home Decor,Wall Art Frame,2569,2,No,Yes,distant,luxury,Low
3278,43,Female,Teacher,Valentine's Day,1213,Travel,Practical,Adult,Personalized Gift,Name Printed Mug,1017,3,Yes,Yes,distant,sentimental,High
3279,45,Female,Partner,Festival,4070,Fashion,Extrovert,Adult,Home Decor,Aroma Diffuser,4341,1,No,Yes,very close,luxury,High
3280,23,Female,Partner,Birthday,1857,Music,Creative,Senior,Electronics,Bluetooth Earbuds,1848,5,No,Yes,very close,practical,High
3281,48,Female,Partner,Birthday,2969,Books,Creative,Teen,Accessory,Sunglasses,2847,1,No,Yes,very close,fun,High
3282,54,Male,Colleague,Anniversary,1150,Music,Emotional,Child,Home Decor,Mini Indoor Plant,1056,2,Yes,Yes,distant,luxury,Low
3283,53,Male,Partner,Farewell,289,Art,Practical,Adult,Home Decor,Mini Indoor Plant,403,3,No,No,very close,luxury,Medium
3284,20,Female,Colleague,Festival,4445,Music,Creative,Child,Grooming Set,Beard Grooming Kit,4721,1,No,No,neutral,practical,Medium
3285,55,Male,Family,Farewell,1049,Books,Practical,Child,Fashion Item,Stylish T-shirt,1102,4,No,Yes,close,luxury,High
3286,53,Male,Friend,Farewell,3237,Fitness,Creative,Adult,Accessory,Neck Chain,3288,2,Yes,Yes,close,fun,High
3287,52,Female,Friend,Festival,4373,Art,Creative,Senior,Book,Fiction Novel,4363,4,No,No,close,practical,Low
3288,49,Male,Partner,Farewell,3317,Gaming,Introvert,Child,Accessory,Neck Chain,3514,5,No,No,very close,fun,High
3289,45,Female,Family,Graduation,3130,Tech,Practical,Child,Home Decor,Mini Indoor Plant,3145,3,Yes,No,very close,luxury,High
3290,40,Female,Friend,Graduation,302,Fitness,Introvert,Adult,Home Decor,Mini Indoor Plant,229,4,Yes,Yes,close,luxury,High
3291,23,Female,Family,Valentine's Day,3852,Fashion,Extrovert,Senior,Accessory,Bracelet,3691,1,No,Yes,very close,fun,High
3292,54,Female,Family,Farewell,4059,Fitness,Introvert,Child,Fashion Item,Sling Bag,4227,2,No,No,very close,luxury,Medium
3293,52,Male,Friend,Anniversary,238,Fitness,Practical,Adult,Book,Self-help Book,202,5,Yes,Yes,close,practical,Medium
3294,35,Male,Partner,Valentine's Day,2641,Travel,Emotional,Child,Handmade Craft,Handmade Greeting Card,2886,1,Yes,Yes,very close,sentimental,High
3295,36,Male,Family,Valentine's Day,1728,Home Decor,Introvert,Teen,Fashion Item,Sling Bag,1549,2,No,No,close,luxury,Low
3296,59,Female,Teacher,Anniversary,4918,Fitness,Extrovert,Teen,Electronics,Bluetooth Earbuds,4731,5,Yes,Yes,neutral,practical,High
3297,59,Male,Family,Valentine's Day,1600,Fitness,Practical,Child,Fashion Item,Wallet,1541,2,Yes,Yes,close,luxury,Low
3298,22,Female,Teacher,Valentine's Day,452,Music,Emotional,Child,Accessory,Sunglasses,316,2,Yes,Yes,neutral,fun,Low
3299,37,Female,Colleague,Farewell,4340,Tech,Extrovert,Senior,Electronics,Fitness Band,4399,4,Yes,No,neutral,practical,High
3300,44,Female,Teacher,Valentine's Day,4123,Home Decor,Creative,Teen,Electronics,Smart Watch,4151,4,No,No,distant,practical,Low
3301,18,Female,Partner,Farewell,4648,Travel,Extrovert,Adult,Handmade Craft,Handcrafted Candle,4896,4,Yes,No,very close,sentimental,High
3302,28,Male,Partner,Anniversary,3556,Fitness,Introvert,Adult,Grooming Set,Skincare Kit,3541,5,No,No,very close,practical,Medium
3303,21,Female,Family,Farewell,3993,Music,Creative,Teen,Home Decor,Mini Indoor Plant,3913,2,No,Yes,close,luxury,High
3304,29,Female,Teacher,Valentine's Day,3664,Tech,Introvert,Adult,Electronics,Bluetooth Earbuds,3549,1,Yes,Yes,neutral,practical,High
3305,37,Male,Partner,Graduation,2001,Gaming,Practical,Teen,Fashion Item,Sling Bag,2153,4,No,Yes,very close,luxury,High
3306,26,Female,Family,Anniversary,4254,Art,Emotional,Child,Book,Self-help Book,3968,5,Yes,No,close,practical,Medium
3307,58,Male,Family,Graduation,4329,Tech,Creative,Teen,Home Decor,Wall Art Frame,4589,4,No,No,close,luxury,High
3308,27,Female,Teacher,Graduation,3015,Books,Practical,Child,Home Decor,Aroma Diffuser,2995,1,Yes,Yes,distant,luxury,Low
3309,33,Male,Colleague,Graduation,2510,Gaming,Introvert,Adult,Handmade Craft,Handmade Greeting Card,2770,5,Yes,No,distant,sentimental,Medium
3310,26,Female,Teacher,Graduation,4220,Home Decor,Introvert,Adult,Toy,Soft Toy,3952,5,No,No,distant,fun,Low
3311,56,Female,Partner,Anniversary,439,Music,Emotional,Child,Electronics,Smart Watch,659,2,No,No,very close,practical,High
3312,33,Female,Teacher,Anniversary,1725,Gaming,Introvert,Senior,Handmade Craft,Customized Keychain,1841,2,No,No,distant,sentimental,Medium
3313,20,Female,Teacher,Anniversary,2688,Music,Practical,Senior,Home Decor,Wall Art Frame,2569,2,No,Yes,neutral,luxury,Medium
3314,18,Male,Teacher,Graduation,685,Fitness,Creative,Child,Book,Motivational Book,641,2,Yes,Yes,neutral,practical,Low
3315,18,Female,Friend,Anniversary,583,Tech,Emotional,Adult,Handmade Craft,Clay Art Pot,678,2,Yes,Yes,neutral,sentimental,High
3316,22,Female,Teacher,Birthday,4775,Fitness,Extrovert,Child,Personalized Gift,Customized Photo Frame,4938,1,No,No,distant,sentimental,Medium
3317,59,Male,Teacher,Farewell,4542,Fashion,Creative,Child,Accessory,Neck Chain,4433,3,Yes,No,neutral,fun,High
3318,47,Female,Family,Anniversary,4555,Home Decor,Introvert,Adult,Home Decor,Aroma Diffuser,4410,3,No,No,close,luxury,High
3319,41,Female,Friend,Valentine's Day,1148,Books,Introvert,Child,Home Decor,Mini Indoor Plant,1422,3,Yes,No,close,luxury,Medium
3320,26,Male,Partner,Birthday,2305,Art,Extrovert,Child,Electronics,Portable Speaker,2174,5,No,Yes,very close,practical,High
3321,58,Male,Family,Graduation,4329,Tech,Creative,Teen,Home Decor,Wall Art Frame,4589,4,No,No,close,luxury,High
3322,22,Female,Colleague,Anniversary,880,Art,Emotional,Teen,Fashion Item,Scarf,900,1,Yes,No,distant,luxury,Low
3323,30,Female,Teacher,Valentine's Day,2571,Music,Extrovert,Child,Electronics,Smart Watch,2779,1,No,No,neutral,practical,High
3324,19,Female,Colleague,Farewell,1640,Tech,Introvert,Adult,Handmade Craft,Handmade Greeting Card,1497,4,Yes,No,distant,sentimental,Medium
3325,40,Male,Friend,Festival,3496,Home Decor,Extrovert,Teen,Electronics,Smart Watch,3227,2,No,No,neutral,practical,High
3326,54,Female,Partner,Valentine's Day,1027,Travel,Emotional,Child,Book,Fiction Novel,1002,3,Yes,Yes,very close,practical,High
3327,20,Female,Partner,Festival,1087,Fitness,Practical,Adult,Electronics,LED Table Lamp,1133,4,Yes,Yes,very close,practical,High
3328,33,Female,Teacher,Valentine's Day,1341,Home Decor,Extrovert,Teen,Accessory,Neck Chain,1282,4,No,No,neutral,fun,High
3329,55,Female,Friend,Valentine's Day,2096,Art,Creative,Senior,Personalized Gift,Customized Photo Frame,1842,3,Yes,No,neutral,sentimental,High
3330,60,Female,Partner,Anniversary,4396,Gaming,Creative,Teen,Home Decor,Aroma Diffuser,4546,3,Yes,No,very close,luxury,High
3331,52,Female,Friend,Graduation,3184,Art,Introvert,Teen,Home Decor,Mini Indoor Plant,2933,3,Yes,No,close,luxury,Low
3332,59,Female,Teacher,Valentine's Day,585,Travel,Creative,Teen,Home Decor,Aroma Diffuser,734,4,No,No,distant,luxury,Low
3333,56,Male,Teacher,Valentine's Day,1722,Home Decor,Introvert,Senior,Fashion Item,Sling Bag,1665,4,No,No,neutral,luxury,Low
3334,59,Female,Family,Valentine's Day,3560,Gaming,Extrovert,Adult,Toy,Puzzle Game,3312,3,Yes,Yes,close,fun,Medium
3335,59,Male,Teacher,Farewell,4542,Fashion,Creative,Child,Accessory,Neck Chain,4433,3,Yes,No,distant,fun,Medium
3336,24,Male,Teacher,Graduation,2690,Gaming,Creative,Senior,Book,Motivational Book,2546,3,No,Yes,distant,practical,Low
3337,23,Male,Friend,Anniversary,4170,Travel,Practical,Senior,Grooming Set,Beard Grooming Kit,4326,5,No,Yes,close,practical,High
3338,41,Female,Teacher,Anniversary,619,Travel,Creative,Senior,Electronics,LED Table Lamp,720,4,Yes,No,neutral,practical,Medium
3339,18,Female,Friend,Anniversary,1391,Home Decor,Emotional,Child,Electronics,Smart Watch,1178,4,No,No,neutral,practical,Low
3340,60,Female,Partner,Birthday,3184,Books,Emotional,Senior,Grooming Set,Skincare Kit,3266,5,No,Yes,very close,practical,High
3341,22,Female,Family,Graduation,1096,Tech,Creative,Teen,Book,Fiction Novel,1218,3,Yes,No,close,practical,High
3342,51,Female,Partner,Graduation,4593,Fashion,Creative,Senior,Toy,Soft Toy,4468,1,Yes,Yes,very close,fun,High
3343,29,Female,Teacher,Farewell,2578,Fitness,Emotional,Senior,Grooming Set,Skincare Kit,2825,5,No,Yes,neutral,practical,Medium
3344,30,Female,Family,Anniversary,2390,Music,Creative,Child,Toy,Soft Toy,2614,4,Yes,No,very close,fun,Medium
3345,40,Female,Friend,Anniversary,1442,Tech,Creative,Child,Book,Science Guide,1198,1,Yes,Yes,neutral,practical,Low
3346,20,Female,Partner,Festival,1087,Fitness,Practical,Adult,Electronics,LED Table Lamp,1133,4,Yes,Yes,very close,practical,Medium
3347,18,Female,Family,Farewell,505,Fitness,Introvert,Senior,Electronics,LED Table Lamp,387,3,No,Yes,close,practical,Low
3348,29,Female,Friend,Valentine's Day,2113,Travel,Practical,Child,Handmade Craft,Handcrafted Candle,2411,3,No,Yes,neutral,sentimental,High
3349,23,Male,Partner,Festival,3484,Fashion,Practical,Adult,Handmade Craft,Clay Art Pot,3235,2,Yes,Yes,very close,sentimental,Medium
3350,59,Male,Family,Valentine's Day,1600,Fitness,Practical,Child,Fashion Item,Wallet,1541,2,Yes,Yes,very close,luxury,High
3351,46,Male,Family,Farewell,2458,Gaming,Practical,Senior,Home Decor,Wall Art Frame,2289,4,No,No,very close,luxury,High
3352,44,Female,Teacher,Birthday,2814,Art,Creative,Senior,Electronics,Fitness Band,2944,4,No,No,distant,practical,Low
3353,33,Female,Teacher,Anniversary,1725,Gaming,Introvert,Senior,Handmade Craft,Customized Keychain,1841,2,No,No,distant,sentimental,High
3354,42,Female,Partner,Graduation,2677,Books,Creative,Senior,Toy,LEGO Set,2404,1,Yes,Yes,very close,fun,High
3355,26,Male,Family,Graduation,3554,Art,Emotional,Child,Book,Self-help Book,3666,4,No,No,close,practical,Medium
3356,28,Male,Colleague,Farewell,541,Music,Practical,Senior,Handmade Craft,Handcrafted Candle,613,1,Yes,No,distant,sentimental,Medium
3357,50,Female,Partner,Birthday,366,Fashion,Extrovert,Teen,Toy,Puzzle Game,314,4,No,Yes,very close,fun,High
3358,30,Male,Partner,Farewell,1886,Art,Introvert,Child,Book,Self-help Book,1717,2,Yes,Yes,very close,practical,Medium
3359,38,Male,Colleague,Festival,3504,Home Decor,Extrovert,Senior,Book,Science Guide,3302,2,No,Yes,distant,practical,Medium
3360,57,Male,Partner,Birthday,2613,Tech,Creative,Adult,Accessory,Bracelet,2545,2,Yes,No,very close,fun,Medium
3361,37,Female,Partner,Farewell,1805,Gaming,Practical,Adult,Home Decor,Mini Indoor Plant,2082,5,Yes,Yes,very close,luxury,High
3362,57,Female,Colleague,Valentine's Day,3138,Books,Introvert,Senior,Personalized Gift,Engraved Pen,2975,5,Yes,No,neutral,sentimental,High
3363,31,Female,Colleague,Birthday,2033,Fitness,Introvert,Senior,Book,Self-help Book,1746,4,Yes,No,distant,practical,Low
3364,42,Male,Friend,Festival,2137,Travel,Practical,Child,Fashion Item,Wallet,2220,1,No,Yes,close,luxury,High
3365,47,Female,Family,Anniversary,4555,Home Decor,Introvert,Adult,Home Decor,Aroma Diffuser,4410,3,No,No,close,luxury,Low
3366,41,Female,Teacher,Anniversary,3961,Music,Extrovert,Teen,Grooming Set,Skincare Kit,4000,4,No,No,neutral,practical,Medium
3367,19,Male,Teacher,Birthday,2950,Gaming,Creative,Child,Accessory,Neck Chain,2963,5,No,No,distant,fun,Medium
3368,19,Female,Partner,Birthday,4671,Gaming,Emotional,Teen,Home Decor,Mini Indoor Plant,4408,1,No,No,very close,luxury,Medium
3369,27,Male,Colleague,Birthday,1524,Tech,Creative,Teen,Personalized Gift,Name Printed Mug,1384,2,Yes,Yes,distant,sentimental,High
3370,21,Female,Teacher,Valentine's Day,3973,Art,Creative,Child,Handmade Craft,Clay Art Pot,4008,5,Yes,Yes,neutral,sentimental,High
3371,26,Male,Colleague,Valentine's Day,3949,Home Decor,Practical,Teen,Personalized Gift,Engraved Pen,3784,4,No,No,neutral,sentimental,Medium
3372,49,Female,Friend,Festival,2019,Books,Creative,Adult,Personalized Gift,Engraved Pen,1982,5,No,Yes,neutral,sentimental,High
3373,29,Female,Colleague,Birthday,785,Fitness,Extrovert,Senior,Personalized Gift,Name Printed Mug,1037,5,Yes,Yes,neutral,sentimental,High
3374,59,Male,Teacher,Anniversary,1244,Tech,Practical,Senior,Toy,Puzzle Game,1541,5,No,Yes,distant,fun,Low
3375,47,Female,Partner,Valentine's Day,2541,Gaming,Introvert,Child,Personalized Gift,Customized Photo Frame,2602,1,No,Yes,very close,sentimental,High
3376,49,Female,Teacher,Graduation,3598,Home Decor,Emotional,Adult,Accessory,Sunglasses,3326,4,Yes,No,neutral,fun,Medium
3377,28,Female,Colleague,Anniversary,2064,Tech,Introvert,Child,Book,Self-help Book,1915,4,No,No,distant,practical,Low
3378,41,Female,Friend,Graduation,1328,Fitness,Extrovert,Senior,Grooming Set,Perfume Set,1401,5,Yes,No,close,practical,Low
3379,35,Female,Family,Farewell,4800,Fashion,Practical,Child,Toy,LEGO Set,4541,3,No,Yes,close,fun,High
3380,50,Female,Friend,Farewell,3070,Fashion,Emotional,Child,Electronics,Portable Speaker,3368,3,Yes,Yes,neutral,practical,Medium
3381,49,Female,Friend,Graduation,4991,Art,Creative,Senior,Electronics,Fitness Band,4762,2,Yes,No,neutral,practical,Low
3382,47,Male,Partner,Graduation,271,Fashion,Introvert,Child,Handmade Craft,Handcrafted Candle,432,1,No,No,very close,sentimental,Medium
3383,30,Female,Teacher,Valentine's Day,2571,Music,Extrovert,Child,Electronics,Smart Watch,2779,1,No,No,neutral,practical,High
3384,50,Female,Colleague,Birthday,371,Travel,Practical,Child,Toy,Soft Toy,595,4,No,Yes,distant,fun,Medium
3385,31,Female,Partner,Birthday,697,Travel,Practical,Adult,Book,Fiction Novel,922,2,Yes,Yes,very close,practical,High
3386,56,Female,Family,Graduation,2281,Fitness,Extrovert,Teen,Accessory,Neck Chain,2242,2,No,No,close,fun,High
3387,29,Female,Partner,Valentine's Day,3013,Home Decor,Extrovert,Adult,Grooming Set,Perfume Set,3249,2,Yes,No,very close,practical,High
3388,46,Female,Teacher,Birthday,1414,Gaming,Emotional,Senior,Accessory,Cap,1388,2,Yes,No,distant,fun,Medium
3389,35,Female,Friend,Graduation,3123,Music,Creative,Adult,Handmade Craft,Clay Art Pot,2948,1,No,Yes,close,sentimental,Medium
3390,32,Male,Family,Birthday,4276,Fashion,Creative,Child,Fashion Item,Scarf,3995,5,No,No,close,luxury,High
3391,51,Female,Partner,Birthday,3440,Fitness,Practical,Child,Fashion Item,Wallet,3294,2,No,No,very close,luxury,Medium
3392,24,Female,Partner,Festival,4249,Gaming,Emotional,Child,Home Decor,Mini Indoor Plant,4543,1,No,No,very close,luxury,High
3393,39,Male,Partner,Valentine's Day,994,Tech,Creative,Adult,Book,Self-help Book,1185,1,No,Yes,very close,practical,High
3394,59,Male,Teacher,Birthday,415,Fashion,Practical,Teen,Handmade Craft,Handcrafted Candle,691,4,Yes,Yes,neutral,sentimental,Medium
3395,39,Female,Family,Anniversary,512,Books,Emotional,Senior,Handmade Craft,Customized Keychain,595,2,Yes,Yes,very close,sentimental,High
3396,50,Male,Partner,Festival,2073,Tech,Introvert,Child,Book,Self-help Book,2371,3,Yes,Yes,very close,practical,High
3397,37,Male,Family,Valentine's Day,986,Fashion,Extrovert,Teen,Accessory,Sunglasses,1154,1,Yes,Yes,very close,fun,Medium
3398,45,Female,Teacher,Birthday,292,Gaming,Extrovert,Senior,Grooming Set,Skincare Kit,294,1,Yes,Yes,distant,practical,Low
3399,29,Female,Colleague,Birthday,785,Fitness,Extrovert,Senior,Personalized Gift,Name Printed Mug,1037,5,Yes,Yes,neutral,sentimental,Medium
3400,59,Female,Family,Festival,3771,Books,Practical,Adult,Home Decor,Aroma Diffuser,4023,4,Yes,No,very close,luxury,High
3401,25,Female,Colleague,Graduation,4487,Tech,Emotional,Teen,Accessory,Sunglasses,4319,2,No,Yes,neutral,fun,High
3402,60,Female,Family,Farewell,3769,Music,Creative,Senior,Home Decor,Wall Art Frame,3472,1,No,Yes,close,luxury,High
3403,57,Male,Partner,Birthday,1448,Travel,Emotional,Adult,Handmade Craft,Customized Keychain,1398,4,No,No,very close,sentimental,High
3404,28,Female,Partner,Valentine's Day,4856,Home Decor,Creative,Teen,Grooming Set,Beard Grooming Kit,4824,5,No,No,very close,practical,Medium
3405,22,Female,Partner,Graduation,3102,Fashion,Creative,Teen,Grooming Set,Skincare Kit,2988,2,No,No,very close,practical,High
3406,55,Female,Partner,Anniversary,4764,Travel,Creative,Adult,Electronics,Portable Speaker,4756,3,Yes,Yes,very close,practical,High
3407,60,Female,Partner,Birthday,4968,Tech,Emotional,Adult,Accessory,Cap,4940,4,Yes,Yes,very close,fun,High
3408,22,Female,Family,Birthday,3368,Books,Emotional,Senior,Personalized Gift,Customized Photo Frame,3508,2,Yes,No,very close,sentimental,High
3409,52,Male,Teacher,Anniversary,2605,Books,Creative,Child,Accessory,Sunglasses,2405,3,No,No,distant,fun,Medium
3410,49,Male,Colleague,Birthday,2109,Fitness,Emotional,Adult,Fashion Item,Scarf,2389,4,No,No,neutral,luxury,Low
3411,56,Female,Family,Farewell,2022,Gaming,Emotional,Senior,Toy,Puzzle Game,2235,2,Yes,No,close,fun,Medium
3412,26,Female,Friend,Valentine's Day,436,Music,Introvert,Teen,Grooming Set,Beard Grooming Kit,347,2,Yes,Yes,close,practical,High
3413,37,Male,Partner,Graduation,2001,Gaming,Practical,Teen,Fashion Item,Sling Bag,2153,4,No,Yes,very close,luxury,High
3414,24,Female,Partner,Graduation,3292,Fitness,Practical,Senior,Accessory,Bracelet,3304,1,Yes,Yes,very close,fun,Medium
3415,28,Female,Teacher,Birthday,964,Books,Creative,Teen,Personalized Gift,Engraved Pen,809,3,No,No,distant,sentimental,High
3416,25,Female,Family,Valentine's Day,3503,Tech,Emotional,Child,Grooming Set,Perfume Set,3576,1,Yes,Yes,very close,practical,Medium
3417,55,Female,Friend,Farewell,611,Tech,Introvert,Adult,Home Decor,Aroma Diffuser,533,1,No,No,neutral,luxury,Low
3418,36,Female,Colleague,Birthday,710,Art,Creative,Child,Toy,Soft Toy,872,3,No,Yes,neutral,fun,Low
3419,23,Male,Friend,Valentine's Day,214,Gaming,Emotional,Adult,Handmade Craft,Clay Art Pot,511,1,No,Yes,neutral,sentimental,High
3420,55,Female,Friend,Festival,4602,Home Decor,Extrovert,Teen,Accessory,Cap,4488,2,Yes,Yes,close,fun,Low
3421,46,Female,Partner,Festival,1770,Music,Extrovert,Adult,Fashion Item,Stylish T-shirt,1554,2,No,No,very close,luxury,Medium
3422,26,Female,Partner,Graduation,4348,Fitness,Creative,Senior,Home Decor,Wall Art Frame,4330,4,No,Yes,very close,luxury,Medium
3423,52,Female,Family,Farewell,798,Art,Extrovert,Teen,Home Decor,Mini Indoor Plant,591,5,No,No,close,luxury,Low
3424,54,Male,Teacher,Valentine's Day,3396,Art,Practical,Teen,Accessory,Bracelet,3559,1,No,Yes,distant,fun,Low
3425,31,Male,Family,Festival,3818,Art,Introvert,Child,Toy,Remote Car,3568,5,No,No,close,fun,Medium
3426,24,Male,Family,Graduation,3060,Fashion,Creative,Teen,Handmade Craft,Handcrafted Candle,2807,3,No,Yes,close,sentimental,High
3427,25,Female,Family,Valentine's Day,3503,Tech,Emotional,Child,Grooming Set,Perfume Set,3576,1,Yes,Yes,close,practical,Medium
3428,19,Female,Partner,Birthday,264,Art,Extrovert,Child,Personalized Gift,Customized Photo Frame,416,5,No,Yes,very close,sentimental,High
3429,46,Male,Friend,Graduation,532,Fashion,Introvert,Teen,Handmade Craft,Customized Keychain,827,3,Yes,Yes,neutral,sentimental,High
3430,18,Female,Partner,Farewell,4648,Travel,Extrovert,Adult,Handmade Craft,Handcrafted Candle,4896,4,Yes,No,very close,sentimental,High
3431,47,Female,Partner,Graduation,4889,Tech,Emotional,Senior,Accessory,Cap,4603,1,No,No,very close,fun,High
3432,53,Female,Friend,Birthday,3278,Gaming,Practical,Teen,Grooming Set,Perfume Set,3017,2,Yes,No,neutral,practical,Medium
3433,54,Female,Family,Farewell,4059,Fitness,Introvert,Child,Fashion Item,Sling Bag,4227,2,No,No,close,luxury,High
3434,28,Male,Colleague,Farewell,1689,Fitness,Introvert,Senior,Home Decor,Mini Indoor Plant,1911,2,Yes,No,distant,luxury,Medium
3435,59,Female,Family,Festival,3771,Books,Practical,Adult,Home Decor,Aroma Diffuser,4023,4,Yes,No,close,luxury,Medium
3436,24,Female,Teacher,Anniversary,1986,Home Decor,Practical,Senior,Book,Motivational Book,1794,4,Yes,No,neutral,practical,High
3437,36,Female,Colleague,Festival,526,Tech,Introvert,Child,Personalized Gift,Name Printed Mug,302,2,Yes,Yes,neutral,sentimental,High
